Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
V. Adžić,Juventus,22,50,3325,0,1.0,1,0,0.0251,0.025,0.027,2,0,0,2,0,5,20,15,1,0,0,0,Midfielder
B. Domínguez,Bologna,34,1247,3326,2,30.0,17,3,2.2707,2.237,0.9302,17,6,4,1,7,76,324,261,21,10,1,10,Midfielder
N. Pisilli,Roma,37,1225,3327,1,27.0,8,2,2.6075,2.703,0.9699,24,13,11,3,7,45,549,468,36,10,1,10,Midfielder
R. Sagrado,Venezia,20,143,3328,0,1.0,0,0,0.0505,0.05,0.0077,2,4,3,2,0,6,27,22,2,0,0,0,Midfielder
R. Belahyane,Lazio,36,1848,3329,2,6.0,2,0,0.2273,0.227,0.6543,44,24,11,7,0,97,789,670,59,3,1,16,Midfielder
A. Hainaut,Venezia,36,1136,3330,0,6.0,3,2,0.8323,0.833,1.1844,26,44,15,32,1,87,386,296,42,26,2,9,Midfielder
H. Cuenca,Genoa,4,0,3331,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
M. Palestra,Cagliari,31,218,3332,0,,0,0,0.0,,0.5018,6,4,2,2,0,22,84,70,2,12,0,3,Midfielder
C. Papadopoulos,Genoa,2,0,3333,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
N. Fortini,Fiorentina,2,0,3334,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
SPS. Perciun,Torino,6,148,3335,0,2.0,1,0,0.0461,0.046,0.516,2,2,1,0,1,8,47,31,4,5,0,2,Midfielder
L. Kasa,Genoa,25,235,3336,0,5.0,2,0,1.1769,1.148,0.0786,4,5,3,1,0,9,70,60,12,2,0,2,Midfielder
LVL. Venturino,Genoa,18,163,3337,0,4.0,3,2,0.9595,0.718,0.0937,5,4,0,1,1,11,44,25,3,10,0,3,Midfielder
RSR. Scaglione,Genoa,2,0,3338,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
