,Position,League,Name,Team,playerProfile,Category,Score
295,Forward,Championship,C. Robinson,Cardiff City,Target Man,GoalScoring,65.78
296,Forward,Championship,C. Morris,Derby County,Target Man,GoalScoring,42.98
297,Forward,Championship,S. Gallagher,Stoke City,Target Man,GoalScoring,47.97
298,Forward,Championship,R. Hardie,Huddersfield Town,Target Man,GoalScoring,76.21
299,Forward,Championship,L. Salvesen,Derby County,Target Man,GoalScoring,64.47
300,Forward,Championship,J. Yates,Luton Town,Target Man,GoalScoring,46.21
301,Forward,Championship,H. Wright,Coventry City,Target Man,GoalScoring,80.5
302,Forward,Championship,T. Chong,Sheffield United,Target Man,GoalScoring,20.74
303,Forward,Championship,T. Campbell,Sheffield United,Target Man,GoalScoring,85.19
304,Forward,Championship,S. Twine,Bristol City,Creative Forward,GoalScoring,54.63
305,Forward,Championship,P. Smyth,Queens Park Rangers,Creative Forward,GoalScoring,21.38
306,Forward,Championship,B. Thomas-Asante,Coventry City,Target Man,GoalScoring,49.44
307,Forward,Championship,J. Maja,West Bromwich Albion,Target Man,GoalScoring,64.63
308,Forward,Championship,Z. Flemming,Millwall,Target Man,GoalScoring,66.59
309,Forward,Championship,R. Brewster,Derby County,Creative Forward,GoalScoring,31.92
310,Forward,Championship,M. Langstaff,Millwall,Target Man,GoalScoring,39.55
311,Forward,Championship,E. Adebayo,Luton Town,Target Man,GoalScoring,80.9
312,Forward,Championship,E. Riis Jacobsen,Bristol City,Target Man,GoalScoring,63.61
313,Forward,Championship,M. Osmajić,Preston North End,Target Man,GoalScoring,62.12
314,Forward,Championship,S. Armstrong,Bristol City,Target Man,GoalScoring,54.94
315,Forward,Championship,Y. Ohashi,Blackburn Rovers,Target Man,GoalScoring,48.26
316,Forward,Championship,E. Simms,Coventry City,Target Man,GoalScoring,72.21
317,Forward,Championship,S. Iling Junior,West Bromwich Albion,Creative Forward,GoalScoring,17.34
318,Forward,Championship,L. Dobbin,Preston North End,Target Man,GoalScoring,23.54
319,Forward,Championship,Ž. Vipotnik,Swansea City,Target Man,GoalScoring,66.64
320,Forward,Championship,O. Tanner,Cardiff City,Creative Forward,GoalScoring,36.93
321,Forward,Championship,T. Cannon,Sheffield United,Target Man,GoalScoring,73.97
322,Forward,Championship,L. Cullen,Swansea City,Target Man,GoalScoring,45.85
323,Forward,Championship,J. Coburn,Middlesbrough,Target Man,GoalScoring,70.18
324,Forward,Championship,A. Al-Hamadi,Luton Town,Target Man,GoalScoring,47.0
325,Forward,Championship,K. Joseph,Hull City,Target Man,GoalScoring,29.89
326,Forward,Championship,Y. Salech,Cardiff City,Target Man,GoalScoring,87.58
327,Forward,Championship,T. Conway,Middlesbrough,Target Man,GoalScoring,78.06
328,Forward,Championship,P. Lane,Reading,Creative Forward,GoalScoring,20.88
329,Forward,Championship,N. Bassette,Coventry City,Target Man,GoalScoring,63.97
330,Forward,Championship,M. Ivanović,Millwall,Target Man,GoalScoring,67.67
331,Forward,Championship,R. Kolli,Queens Park Rangers,Target Man,GoalScoring,34.92
332,Goalkeeper,Championship,D. Cornell,Preston North End,Goalkeeper,GoalScoring,0.0
333,Goalkeeper,Championship,P. Nardi,Queens Park Rangers,Goalkeeper,GoalScoring,0.0
334,Goalkeeper,Championship,J. Alnwick,Huddersfield Town,Goalkeeper,GoalScoring,0.0
335,Goalkeeper,Championship,B. Wilson,Coventry City,Goalkeeper,GoalScoring,0.0
336,Goalkeeper,Championship,A. Gunn,Nottingham Forest,Sweeper Keeper,GoalScoring,0.0
337,Goalkeeper,Championship,S. Dieng,Middlesbrough,Sweeper Keeper,GoalScoring,0.0
338,Goalkeeper,Championship,M. O'Leary,West Bromwich Albion,Goalkeeper,GoalScoring,0.0
339,Goalkeeper,Championship,J. Vickers,Derby County,Goalkeeper,GoalScoring,0.0
340,Goalkeeper,Championship,L. Vigouroux,Swansea City,Goalkeeper,GoalScoring,0.0
341,Goalkeeper,Championship,J. Wildsmith,Middlesbrough,Goalkeeper,GoalScoring,0.0
342,Goalkeeper,Championship,V. Johansson,Stoke City,Goalkeeper,GoalScoring,0.0
343,Goalkeeper,Championship,B. Tóth,Blackburn Rovers,Goalkeeper,GoalScoring,0.0
344,Goalkeeper,Championship,M. Cooper,Sheffield United,Goalkeeper,GoalScoring,0.0
345,Goalkeeper,Championship,A. Pears,Blackburn Rovers,Goalkeeper,GoalScoring,0.0
346,Goalkeeper,Championship,I. Pandur,Hull City,Sweeper Keeper,GoalScoring,0.0
347,Goalkeeper,Championship,A. Patterson,Millwall,Sweeper Keeper,GoalScoring,0.0
348,Goalkeeper,Championship,J. Widell Zetterström,Derby County,Goalkeeper,GoalScoring,0.0
349,Goalkeeper,Championship,O. Dovin,Coventry City,Sweeper Keeper,GoalScoring,0.0
350,Goalkeeper,Championship,S. Brynn,Middlesbrough,Sweeper Keeper,GoalScoring,0.0
351,Goalkeeper,Championship,J. Griffiths,West Bromwich Albion,Sweeper Keeper,GoalScoring,0.0
352,Goalkeeper,Championship,L. Jensen,Millwall,Goalkeeper,GoalScoring,0.0
353,Goalkeeper,Championship,J. Beadle,Birmingham City,Goalkeeper,GoalScoring,0.0
354,Midfielder,Championship,J. Allen,Swansea City,Defensive Midfielder,GoalScoring,54.34
355,Midfielder,Championship,M. Ritchie,Reading,Attacking Midfielder,GoalScoring,77.4
356,Midfielder,Championship,B. Bannan,Millwall,Attacking Midfielder,GoalScoring,41.79
357,Midfielder,Championship,A. Weimann,Derby County,Attacking Midfielder,GoalScoring,96.57
358,Midfielder,Championship,A. Forshaw,Blackburn Rovers,Defensive Midfielder,GoalScoring,38.31
359,Midfielder,Championship,M. Crooks,Hull City,Defensive Midfielder,GoalScoring,81.75
360,Midfielder,Championship,J. Clark,Luton Town,Attacking Midfielder,GoalScoring,56.86
361,Midfielder,Championship,J. Fulton,Swansea City,Defensive Midfielder,GoalScoring,42.04
362,Midfielder,Championship,J. Rothwell,Bournemouth,Attacking Midfielder,GoalScoring,22.21
363,Midfielder,Championship,B. Pearson,Stoke City,Defensive Midfielder,GoalScoring,8.05
364,Midfielder,Championship,L. Baker,Stoke City,Attacking Midfielder,GoalScoring,79.63
365,Midfielder,Championship,S. Tronstad,Blackburn Rovers,Defensive Midfielder,GoalScoring,21.92
366,Midfielder,Championship,J. Wallace,West Bromwich Albion,Attacking Midfielder,GoalScoring,63.19
367,Midfielder,Championship,A. Browne,Middlesbrough,Defensive Midfielder,GoalScoring,48.63
368,Midfielder,Championship,B. Potts,Preston North End,Defensive Midfielder,GoalScoring,64.66
369,Midfielder,Championship,R. Brady,Preston North End,Attacking Midfielder,GoalScoring,42.06
370,Midfielder,Championship,G. Saville,Luton Town,Defensive Midfielder,GoalScoring,37.97
371,Midfielder,Championship,J. Allen,Coventry City,Defensive Midfielder,GoalScoring,31.71
372,Midfielder,Championship,M. Grimes,Coventry City,Defensive Midfielder,GoalScoring,32.63
373,Midfielder,Championship,A. Mowatt,West Bromwich Albion,Defensive Midfielder,GoalScoring,42.27
374,Midfielder,Championship,C. Willock,Cardiff City,Attacking Midfielder,GoalScoring,51.7
375,Midfielder,Championship,R. Ledson,Huddersfield Town,Defensive Midfielder,GoalScoring,36.91
376,Midfielder,Championship,P. Roberts,Birmingham City,Attacking Midfielder,GoalScoring,66.17
377,Midfielder,Championship,M. Harness,Huddersfield Town,Attacking Midfielder,GoalScoring,60.2
378,Midfielder,Championship,E. Adams,Derby County,Defensive Midfielder,GoalScoring,52.5
379,Midfielder,Championship,M. Sykes,Bristol City,Attacking Midfielder,GoalScoring,50.3
380,Midfielder,Championship,R. Hedges,Blackburn Rovers,Defensive Midfielder,GoalScoring,56.64
381,Midfielder,Championship,K. Grant,West Bromwich Albion,Attacking Midfielder,GoalScoring,84.1
382,Midfielder,Championship,B. Whiteman,Preston North End,Defensive Midfielder,GoalScoring,34.95
383,Midfielder,Championship,J. Williams,Bristol City,Attacking Midfielder,GoalScoring,16.37
384,Midfielder,Championship,K. Palmer,Luton Town,Attacking Midfielder,GoalScoring,83.38
385,Midfielder,Championship,G. Honeyman,Blackpool,Attacking Midfielder,GoalScoring,57.9
386,Midfielder,Championship,T. Davies,Sheffield United,Defensive Midfielder,GoalScoring,64.5
387,Midfielder,Championship,R. McCrorie,Bristol City,Defensive Midfielder,GoalScoring,63.01
388,Midfielder,Championship,J. Thompson,Preston North End,Defensive Midfielder,GoalScoring,14.0
389,Midfielder,Championship,L. Walsh,Luton Town,Attacking Midfielder,GoalScoring,45.14
390,Midfielder,Championship,R. Wintle,Cardiff City,Defensive Midfielder,GoalScoring,41.15
391,Midfielder,Championship,I. Chair,Queens Park Rangers,Attacking Midfielder,GoalScoring,79.66
392,Midfielder,Championship,C. De Norre,Millwall,Defensive Midfielder,GoalScoring,31.71
393,Midfielder,Championship,R. McGree,Middlesbrough,Attacking Midfielder,GoalScoring,88.13
394,Midfielder,Championship,M. McGuane,Huddersfield Town,Defensive Midfielder,GoalScoring,20.25
395,Midfielder,Championship,V. Torp,Coventry City,Attacking Midfielder,GoalScoring,83.6
396,Midfielder,Championship,G. Hamer,Sheffield United,Attacking Midfielder,GoalScoring,78.6
397,Midfielder,Championship,C. Lang,Preston North End,Attacking Midfielder,GoalScoring,91.19
398,Midfielder,Championship,M. Johnston,West Bromwich Albion,Attacking Midfielder,GoalScoring,78.09
399,Midfielder,Championship,J. Molumby,West Bromwich Albion,Defensive Midfielder,GoalScoring,60.79
400,Midfielder,Championship,E. Mason-Clark,Coventry City,Attacking Midfielder,GoalScoring,92.4
401,Midfielder,Championship,R. Slater,Hull City,Defensive Midfielder,GoalScoring,53.14
402,Midfielder,Championship,L. Travis,Derby County,Defensive Midfielder,GoalScoring,20.78
403,Midfielder,Championship,B. Brereton Díaz,Derby County,Attacking Midfielder,GoalScoring,88.38
404,Midfielder,Championship,O. Diakité,West Bromwich Albion,Defensive Midfielder,GoalScoring,30.54
405,Midfielder,Championship,C. O'Hare,Sheffield United,Attacking Midfielder,GoalScoring,65.25
406,Midfielder,Championship,J. Bowler,Nottingham Forest,Defensive Midfielder,GoalScoring,72.76
407,Midfielder,Championship,A. McCann,Preston North End,Defensive Midfielder,GoalScoring,38.52
408,Midfielder,Championship,S. Baptiste,Luton Town,Attacking Midfielder,GoalScoring,50.3
409,Midfielder,Championship,L. Millar,Hull City,Attacking Midfielder,GoalScoring,62.29
410,Midfielder,Championship,M. Bird,Bristol City,Attacking Midfielder,GoalScoring,43.72
411,Midfielder,Championship,T. Cantwell,Blackburn Rovers,Attacking Midfielder,GoalScoring,66.97
412,Midfielder,Championship,D. Burgzorg,Bristol City,Attacking Midfielder,GoalScoring,90.63
413,Midfielder,Championship,L. O'Brien,Nottingham Forest,Defensive Midfielder,GoalScoring,52.91
414,Midfielder,Championship,B. Mumba,Huddersfield Town,Defensive Midfielder,GoalScoring,19.84
415,Midfielder,Championship,N. Madsen,Queens Park Rangers,Attacking Midfielder,GoalScoring,57.69
416,Midfielder,Championship,J. Eccles,Coventry City,Defensive Midfielder,GoalScoring,58.27
417,Midfielder,Championship,A. Doughty,Millwall,Attacking Midfielder,GoalScoring,23.95
418,Midfielder,Championship,J. Gelhardt,Hull City,Attacking Midfielder,GoalScoring,84.05
419,Midfielder,Championship,J. Knight,Bristol City,Defensive Midfielder,GoalScoring,41.28
420,Midfielder,Championship,M. Manhoef,Stoke City,Attacking Midfielder,GoalScoring,90.91
421,Midfielder,Championship,A. Randell,Bristol City,Defensive Midfielder,GoalScoring,29.79
422,Midfielder,Championship,T. Sakamoto,Coventry City,Attacking Midfielder,GoalScoring,53.93
423,Midfielder,Championship,J. Rudoni,Coventry City,Attacking Midfielder,GoalScoring,82.03
424,Midfielder,Championship,B. Mitchell,Millwall,Defensive Midfielder,GoalScoring,14.0
425,Midfielder,Championship,G. Franco,Swansea City,Defensive Midfielder,GoalScoring,59.55
426,Midfielder,Championship,L. Cundle,Millwall,Defensive Midfielder,GoalScoring,42.27
427,Midfielder,Championship,M. Whittaker,Middlesbrough,Defensive Midfielder,GoalScoring,72.73
428,Midfielder,Championship,X. Simons,Hull City,Defensive Midfielder,GoalScoring,52.72
429,Midfielder,Championship,L. Thompson,Derby County,Defensive Midfielder,GoalScoring,18.94
430,Midfielder,Championship,J. Eom,Swansea City,Attacking Midfielder,GoalScoring,76.77
431,Midfielder,Championship,I. Jones,Luton Town,Defensive Midfielder,GoalScoring,62.41
432,Midfielder,Championship,F. Azeez,Millwall,Attacking Midfielder,GoalScoring,86.96
433,Midfielder,Championship,H. Hackney,Middlesbrough,Defensive Midfielder,GoalScoring,61.97
434,Midfielder,Championship,A. Morris,Middlesbrough,Defensive Midfielder,GoalScoring,29.36
435,Midfielder,Championship,T. Seko,Stoke City,Defensive Midfielder,GoalScoring,17.4
436,Midfielder,Championship,J. Anthony,Bournemouth,Attacking Midfielder,GoalScoring,85.75
437,Midfielder,Championship,I. Price,West Bromwich Albion,Attacking Midfielder,GoalScoring,53.01
438,Midfielder,Championship,D. Gyabi,Hull City,Defensive Midfielder,GoalScoring,47.46
439,Midfielder,Championship,A. Robertson,Cardiff City,Defensive Midfielder,GoalScoring,39.63
440,Midfielder,Championship,D. Turnbull,Cardiff City,Attacking Midfielder,GoalScoring,81.94
441,Midfielder,Championship,K. Kesler-Hayden,Coventry City,Defensive Midfielder,GoalScoring,42.27
442,Midfielder,Championship,R. Colwill,Cardiff City,Attacking Midfielder,GoalScoring,74.86
443,Midfielder,Championship,J. Rak-Sakyi,Stoke City,Attacking Midfielder,GoalScoring,90.54
444,Midfielder,Championship,J. Varane,Queens Park Rangers,Defensive Midfielder,GoalScoring,24.29
445,Midfielder,Championship,Ronald,Swansea City,Attacking Midfielder,GoalScoring,52.57
446,Midfielder,Championship,M. Belloumi,Hull City,Attacking Midfielder,GoalScoring,91.66
447,Midfielder,Championship,B. Gannon-Doak,Bournemouth,Attacking Midfielder,GoalScoring,82.31
448,Midfielder,Championship,T. Watson,Millwall,Attacking Midfielder,GoalScoring,73.27
449,Midfielder,Championship,J. Bae,Stoke City,Defensive Midfielder,GoalScoring,60.21
450,Midfielder,Championship,A. Matos,Sheffield United,Defensive Midfielder,GoalScoring,12.46
451,Midfielder,Championship,O. Arblaster,Sheffield United,Attacking Midfielder,GoalScoring,40.03
452,Midfielder,Championship,S. Peck,Sheffield United,Defensive Midfielder,GoalScoring,46.03
453,Midfielder,Championship,A. Brooks,Sheffield United,Attacking Midfielder,GoalScoring,90.98
454,Midfielder,Championship,K. Morgan,Queens Park Rangers,Defensive Midfielder,GoalScoring,31.71
455,Midfielder,Championship,R. Esse,Coventry City,Attacking Midfielder,GoalScoring,58.14
456,Midfielder,Championship,C. Ashford,Cardiff City,Attacking Midfielder,GoalScoring,42.74
457,Midfielder,Championship,H. Armstrong,Preston North End,Defensive Midfielder,GoalScoring,29.55
458,Midfielder,Championship,RBR. Bangura-Williams,Millwall,Defensive Midfielder,GoalScoring,60.63
459,Defender,Eredivisie,N. Viergever,FC Utrecht,Centerback,GoalScoring,88.49
460,Defender,Eredivisie,B. Nuytinck,NEC Nijmegen,Centerback,GoalScoring,75.31
461,Defender,Eredivisie,P. van Aanholt,Sparta Rotterdam,Fullback,GoalScoring,43.59
462,Defender,Eredivisie,M. Peersman,FC Groningen,Centerback,GoalScoring,22.51
463,Defender,Eredivisie,I. Pinto,Fortuna Sittard,Fullback,GoalScoring,27.83
464,Defender,Eredivisie,B. Martins Indi,Sparta Rotterdam,Centerback,GoalScoring,22.51
465,Defender,Eredivisie,G. Trauner,Feyenoord,Centerback,GoalScoring,74.05
466,Defender,Eredivisie,G. Nauber,Go Ahead Eagles,Centerback,GoalScoring,69.05
467,Defender,Eredivisie,M. van der Hoorn,FC Utrecht,Centerback,GoalScoring,89.81
468,Defender,Eredivisie,D. Mirani,Heracles Almelo,Centerback,GoalScoring,64.56
469,Defender,Eredivisie,J. Kramer,Go Ahead Eagles,Centerback,GoalScoring,71.52
470,Defender,Eredivisie,M. Deijl,Feyenoord,Fullback,GoalScoring,95.71
471,Defender,Eredivisie,S. Horemans,FC Utrecht,Fullback,GoalScoring,40.04
472,Defender,Eredivisie,J. Lotomba,Feyenoord,Fullback,GoalScoring,96.13
473,Defender,Eredivisie,B. Nieuwkoop,Feyenoord,Fullback,GoalScoring,97.91
474,Defender,Eredivisie,T. Ouwejan,NEC Nijmegen,Fullback,GoalScoring,91.51
475,Defender,Eredivisie,R. Behounek,Willem II Tilburg,Centerback,GoalScoring,57.67
476,Defender,Eredivisie,M. Tirpan,Willem II Tilburg,Fullback,GoalScoring,46.44
477,Defender,Eredivisie,S. Floranus,PEC Zwolle,Fullback,GoalScoring,44.75
478,Defender,Eredivisie,M. Rente,FC Groningen,Centerback,GoalScoring,66.32
479,Defender,Eredivisie,N. Vesterlund,FC Utrecht,Fullback,GoalScoring,78.06
480,Defender,Eredivisie,P. Sandler,NEC Nijmegen,Centerback,GoalScoring,22.51
481,Defender,Eredivisie,S. Kersten,SC Heerenveen,Centerback,GoalScoring,64.56
482,Defender,Eredivisie,J. Castillo,RKC Waalwijk,Fullback,GoalScoring,33.46
483,Defender,Eredivisie,G. Smal,Feyenoord,Fullback,GoalScoring,55.02
484,Defender,Eredivisie,I. Márquez,Fortuna Sittard,Centerback,GoalScoring,62.08
485,Defender,Eredivisie,M. Júnior,PSV Eindhoven,Fullback,GoalScoring,77.65
486,Defender,Eredivisie,M. de Wit,AZ Alkmaar,Fullback,GoalScoring,90.04
487,Defender,Eredivisie,S. Bakari,Sparta Rotterdam,Fullback,GoalScoring,49.41
488,Defender,Eredivisie,L. van Gelderen,RKC Waalwijk,Centerback,GoalScoring,29.75
489,Defender,Eredivisie,I. Mesík,Heracles Almelo,Centerback,GoalScoring,44.16
490,Defender,Eredivisie,R. van Eijma,RKC Waalwijk,Centerback,GoalScoring,32.06
491,Defender,Eredivisie,B. van Rooij,FC Twente,Fullback,GoalScoring,52.81
492,Defender,Eredivisie,M. Eerdhuijzen,FC Utrecht,Centerback,GoalScoring,44.16
493,Defender,Eredivisie,J. Šutalo,AFC Ajax,Centerback,GoalScoring,37.06
494,Defender,Eredivisie,A. Salah-Eddine,PSV Eindhoven,Fullback,GoalScoring,75.05
495,Defender,Eredivisie,S. van Ottele,Fortuna Sittard,Centerback,GoalScoring,50.19
496,Defender,Eredivisie,T. Quintero,Sparta Rotterdam,Centerback,GoalScoring,64.56
497,Defender,Eredivisie,A. Van Hoorenbeeck,Heracles Almelo,Centerback,GoalScoring,89.44
498,Defender,Eredivisie,DvD. van der Kust,Heracles Almelo,Fullback,GoalScoring,32.06
499,Defender,Eredivisie,J. Wieckhoff,Heracles Almelo,Fullback,GoalScoring,11.85
500,Defender,Eredivisie,S. Adewoye,Fortuna Sittard,Centerback,GoalScoring,75.35
501,Defender,Eredivisie,S. El Karouani,FC Utrecht,Fullback,GoalScoring,80.28
502,Defender,Eredivisie,M. Didden,FC Utrecht,Centerback,GoalScoring,80.3
503,Defender,Eredivisie,Y. Baas,AFC Ajax,Centerback,GoalScoring,42.94
504,Defender,Eredivisie,A. Penetra,AZ Alkmaar,Centerback,GoalScoring,63.76
505,Defender,Eredivisie,A. Garcia McNulty,PEC Zwolle,Centerback,GoalScoring,75.35
506,Defender,Eredivisie,D. Kasius,AZ Alkmaar,Fullback,GoalScoring,93.41
507,Defender,Eredivisie,B. Pereira,NEC Nijmegen,Fullback,GoalScoring,74.66
508,Defender,Eredivisie,M. Hilgers,FC Twente,Centerback,GoalScoring,90.32
509,Defender,Eredivisie,S. Maikuma,AZ Alkmaar,Fullback,GoalScoring,62.93
510,Defender,Eredivisie,D. James,Go Ahead Eagles,Fullback,GoalScoring,85.16
511,Defender,Eredivisie,R. Flamingo,PSV Eindhoven,Centerback,GoalScoring,76.06
512,Defender,Eredivisie,L. Wouters,RKC Waalwijk,Centerback,GoalScoring,11.85
513,Defender,Eredivisie,J. Dahlhaus,Fortuna Sittard,Fullback,GoalScoring,72.62
514,Defender,Eredivisie,O. Aertssen,PEC Zwolle,Centerback,GoalScoring,65.46
515,Defender,Eredivisie,A. Kaplan,NEC Nijmegen,Centerback,GoalScoring,71.59
516,Defender,Eredivisie,VZV. Zagaritis,SC Heerenveen,Fullback,GoalScoring,29.81
517,Defender,Eredivisie,M. Bruns,FC Twente,Centerback,GoalScoring,50.72
518,Defender,Eredivisie,M. Dekker,AZ Alkmaar,Centerback,GoalScoring,11.85
519,Defender,Eredivisie,A. Gaaei,AFC Ajax,Fullback,GoalScoring,90.94
520,Defender,Eredivisie,T. Blokzijl,FC Groningen,Centerback,GoalScoring,55.7
521,Defender,Eredivisie,T. Beelen,Feyenoord,Centerback,GoalScoring,59.08
522,Defender,Eredivisie,M. Benita,Heracles Almelo,Fullback,GoalScoring,42.56
523,Defender,Eredivisie,A. Adelgaard,Go Ahead Eagles,Fullback,GoalScoring,37.06
524,Defender,Eredivisie,W. Goes,AZ Alkmaar,Centerback,GoalScoring,44.14
525,Defender,Eredivisie,O. Braude,SC Heerenveen,Fullback,GoalScoring,29.75
526,Defender,Eredivisie,D. van der Haar,PEC Zwolle,Fullback,GoalScoring,64.56
527,Defender,Eredivisie,F. Al Mazyani,RKC Waalwijk,Fullback,GoalScoring,36.35
528,Defender,Eredivisie,M. Rots,FC Twente,Fullback,GoalScoring,74.48
529,Defender,Eredivisie,G. Read,Feyenoord,Fullback,GoalScoring,86.29
530,Defender,Eredivisie,W. Prins,FC Groningen,Fullback,GoalScoring,51.95
531,Defender,Eredivisie,M. Young,Sparta Rotterdam,Centerback,GoalScoring,42.94
532,Forward,Eredivisie,R. van Wolfswinkel,FC Twente,Target Man,GoalScoring,56.93
